SO11.txt.pos	1	27	event	e3	1
SO11.txt.pos	1	38	event	e6	1
SO11.txt.pos	1	41	event	e9	1
SO11.txt.pos	1	43	event	e12	1
SO11.txt.pos	2	53	event	e15	1
SO11.txt.pos	2	57	event	e19	1
SO11.txt.pos	2	62	event	e24	1
SO11.txt.pos	2	69	event	e27	1
SO11.txt.pos	2	79	event	e30	1
SO11.txt.pos	2	82	event	e32	1
SO11.txt.pos	2	86	event	e35	1
SO11.txt.pos	2	88	event	e37	1
SO11.txt.pos	2	94	event	e40	1
SO11.txt.pos	2	96	event	e43	1
SO11.txt.pos	2	98	event	e46	1
SO11.txt.pos	2	106	event	e49	1
SO11.txt.pos	2	109	event	e52	1
SO11.txt.pos	3	119	event	e55	1
SO11.txt.pos	3	137	event	e57	1
SO11.txt.pos	4	152	event	e60	1
SO11.txt.pos	4	154	event	e61	1
SO11.txt.pos	4	160	event	e62	1
SO11.txt.pos	4	166	event	e65	1
SO11.txt.pos	5	171	event	e66	1
SO11.txt.pos	5	178	event	e69	1
SO11.txt.pos	5	179	event	e71	1
SO11.txt.pos	5	185	event	e74	1
SO11.txt.pos	5	187	event	e77	1
SO11.txt.pos	5	190	event	e80	1
SO11.txt.pos	5	197	event	e82	1
SO11.txt.pos	6	207	event	e85	1
SO11.txt.pos	6	218	event	e88	1
SO11.txt.pos	6	219	event	e91	1
SO11.txt.pos	6	231	event	e94	1
SO11.txt.pos	7	242	event	e97	1
SO11.txt.pos	7	247	event	e100	1
SO11.txt.pos	7	249	event	e103	1
SO11.txt.pos	7	251	event	e106	1
SO11.txt.pos	7	255	event	e107	1
SO11.txt.pos	7	257	event	e108	1
SO11.txt.pos	7	258	event	e111	1
SO11.txt.pos	7	263	event	e114	1
SO11.txt.pos	7	266	event	e117	1
SO110.txt.pos	3	34	event	e1	1
SO110.txt.pos	3	38	event	e2	1
SO110.txt.pos	3	40	event	e3	1
SO110.txt.pos	4	50	event	e4	1
SO110.txt.pos	4	52	event	e5	1
SO110.txt.pos	4	54	event	e6	1
SO110.txt.pos	4	60	event	e7	1
SO110.txt.pos	4	62	event	e8	1
SO110.txt.pos	4	64	event	e9	1
SO110.txt.pos	4	73	event	e10	1
SO110.txt.pos	4	78	event	e11	1
SO110.txt.pos	5	83	event	e12	1
SO110.txt.pos	5	90	event	e13	1
SO110.txt.pos	5	103	event	e14	1
SO110.txt.pos	5	110	event	e15	1
SO110.txt.pos	6	127	event	e16	1
SO110.txt.pos	6	133	event	e17	1
SO110.txt.pos	6	148	event	e18	1
SO110.txt.pos	6	149	event	e19	1
SO110.txt.pos	7	159	event	e20	1
SO110.txt.pos	7	166	event	e21	1
SO110.txt.pos	7	170	event	e22	1
SO110.txt.pos	8	174	event	e23	1
SO110.txt.pos	8	182	event	e24	1
SO110.txt.pos	8	187	event	e25	1
SO110.txt.pos	8	189	event	e26	1
SO110.txt.pos	8	191	event	e27	1
SO110.txt.pos	8	193	event	e28	1
SO110.txt.pos	8	209	event	e29	1
SO110.txt.pos	8	210	event	e30	1
SO110.txt.pos	8	216	event	e31	1
SO110.txt.pos	8	217	event	e32	1
SO110.txt.pos	9	224	event	e33	1
SO110.txt.pos	9	227	event	e34	1
SO110.txt.pos	9	237	event	e35	1
SO110.txt.pos	9	239	event	e36	1
SO110.txt.pos	10	244	event	e37	1
SO110.txt.pos	10	245	event	e38	1
SO110.txt.pos	10	249	event	e39	1
SO110.txt.pos	10	251	event	e40	1
SO110.txt.pos	10	262	event	e41	1
SO110.txt.pos	10	266	event	e42	1
SO110.txt.pos	10	276	event	e43	1
SO110.txt.pos	10	282	event	e44	1
SO110.txt.pos	10	285	event	e45	1
SO110.txt.pos	11	292	event	e46	1
SO110.txt.pos	11	304	event	e47	1
SO110.txt.pos	12	321	event	e48	1
SO110.txt.pos	12	334	event	e49	1
SO110.txt.pos	12	338	event	e50	1
SO110.txt.pos	12	341	event	e51	1
SO110.txt.pos	12	348	event	e52	1
SO110.txt.pos	13	361	event	e53	1
SO110.txt.pos	13	364	event	e54	1
SO110.txt.pos	13	373	event	e55	1
SO110.txt.pos	13	375	event	e56	1
SO110.txt.pos	13	379	event	e57	1
SO110.txt.pos	13	381	event	e58	1
SO110.txt.pos	13	386	event	e59	1
SO110.txt.pos	14	397	event	e60	1
SO110.txt.pos	14	404	event	e61	1
SO110.txt.pos	14	410	event	e62	1
SO110.txt.pos	14	413	event	e63	1
SO110.txt.pos	14	415	event	e64	1
SO110.txt.pos	14	417	event	e65	1
SO110.txt.pos	14	420	event	e66	1
SO110.txt.pos	15	425	event	e67	1
SO110.txt.pos	15	430	event	e68	1
SO110.txt.pos	15	435	event	e69	1
SO110.txt.pos	15	443	event	e70	1
SO110.txt.pos	15	452	event	e71	1
SO110.txt.pos	15	458	event	e72	1
