SO11.txt.pos	1	27	event	e3	1	aspect	PERFECTIVE
SO11.txt.pos	1	27	event	e3	1	modality	NONE
SO11.txt.pos	1	27	event	e3	1	mood	NONE
SO11.txt.pos	1	27	event	e3	1	polarity	POS
SO11.txt.pos	1	27	event	e3	1	tense	PRESENT
SO11.txt.pos	1	38	event	e6	1	aspect	NONE
SO11.txt.pos	1	38	event	e6	1	modality	NONE
SO11.txt.pos	1	38	event	e6	1	mood	NONE
SO11.txt.pos	1	38	event	e6	1	polarity	POS
SO11.txt.pos	1	38	event	e6	1	tense	NONE
SO11.txt.pos	1	41	event	e9	1	aspect	NONE
SO11.txt.pos	1	41	event	e9	1	modality	NONE
SO11.txt.pos	1	41	event	e9	1	mood	NONE
SO11.txt.pos	1	41	event	e9	1	polarity	POS
SO11.txt.pos	1	41	event	e9	1	tense	NONE
SO11.txt.pos	1	43	event	e12	1	aspect	PERFECTIVE
SO11.txt.pos	1	43	event	e12	1	modality	NONE
SO11.txt.pos	1	43	event	e12	1	mood	NONE
SO11.txt.pos	1	43	event	e12	1	polarity	POS
SO11.txt.pos	1	43	event	e12	1	tense	NONE
SO11.txt.pos	2	53	event	e15	1	aspect	IMPERFECTIVE
SO11.txt.pos	2	53	event	e15	1	modality	NONE
SO11.txt.pos	2	53	event	e15	1	mood	NONE
SO11.txt.pos	2	53	event	e15	1	polarity	POS
SO11.txt.pos	2	53	event	e15	1	tense	NONE
SO11.txt.pos	2	57	event	e19	1	aspect	NONE
SO11.txt.pos	2	57	event	e19	1	modality	NONE
SO11.txt.pos	2	57	event	e19	1	mood	NONE
SO11.txt.pos	2	57	event	e19	1	polarity	POS
SO11.txt.pos	2	57	event	e19	1	tense	NONE
SO11.txt.pos	2	62	event	e24	1	aspect	PERFECTIVE
SO11.txt.pos	2	62	event	e24	1	modality	NONE
SO11.txt.pos	2	62	event	e24	1	mood	NONE
SO11.txt.pos	2	62	event	e24	1	polarity	POS
SO11.txt.pos	2	62	event	e24	1	tense	PRESENT
SO11.txt.pos	2	69	event	e27	1	aspect	NONE
SO11.txt.pos	2	69	event	e27	1	modality	NONE
SO11.txt.pos	2	69	event	e27	1	mood	NONE
SO11.txt.pos	2	69	event	e27	1	polarity	POS
SO11.txt.pos	2	69	event	e27	1	tense	NONE
SO11.txt.pos	2	79	event	e30	1	aspect	PERFECTIVE
SO11.txt.pos	2	79	event	e30	1	modality	NONE
SO11.txt.pos	2	79	event	e30	1	mood	NONE
SO11.txt.pos	2	79	event	e30	1	polarity	POS
SO11.txt.pos	2	79	event	e30	1	tense	NONE
SO11.txt.pos	2	82	event	e32	1	aspect	PERFECTIVE
SO11.txt.pos	2	82	event	e32	1	modality	NONE
SO11.txt.pos	2	82	event	e32	1	mood	NONE
SO11.txt.pos	2	82	event	e32	1	polarity	POS
SO11.txt.pos	2	82	event	e32	1	tense	NONE
SO11.txt.pos	2	86	event	e35	1	aspect	NONE
SO11.txt.pos	2	86	event	e35	1	modality	NONE
SO11.txt.pos	2	86	event	e35	1	mood	NONE
SO11.txt.pos	2	86	event	e35	1	polarity	POS
SO11.txt.pos	2	86	event	e35	1	tense	NONE
SO11.txt.pos	2	88	event	e37	1	aspect	NONE
SO11.txt.pos	2	88	event	e37	1	modality	NONE
SO11.txt.pos	2	88	event	e37	1	mood	NONE
SO11.txt.pos	2	88	event	e37	1	polarity	POS
SO11.txt.pos	2	88	event	e37	1	tense	NONE
SO11.txt.pos	2	94	event	e40	1	aspect	PERFECTIVE
SO11.txt.pos	2	94	event	e40	1	modality	NONE
SO11.txt.pos	2	94	event	e40	1	mood	NONE
SO11.txt.pos	2	94	event	e40	1	polarity	POS
SO11.txt.pos	2	94	event	e40	1	tense	NONE
SO11.txt.pos	2	96	event	e43	1	aspect	NONE
SO11.txt.pos	2	96	event	e43	1	modality	NONE
SO11.txt.pos	2	96	event	e43	1	mood	NONE
SO11.txt.pos	2	96	event	e43	1	polarity	POS
SO11.txt.pos	2	96	event	e43	1	tense	NONE
SO11.txt.pos	2	98	event	e46	1	aspect	NONE
SO11.txt.pos	2	98	event	e46	1	modality	NONE
SO11.txt.pos	2	98	event	e46	1	mood	NONE
SO11.txt.pos	2	98	event	e46	1	polarity	POS
SO11.txt.pos	2	98	event	e46	1	tense	NONE
SO11.txt.pos	2	106	event	e49	1	aspect	NONE
SO11.txt.pos	2	106	event	e49	1	modality	NONE
SO11.txt.pos	2	106	event	e49	1	mood	NONE
SO11.txt.pos	2	106	event	e49	1	polarity	POS
SO11.txt.pos	2	106	event	e49	1	tense	NONE
SO11.txt.pos	2	109	event	e52	1	aspect	NONE
SO11.txt.pos	2	109	event	e52	1	modality	NONE
SO11.txt.pos	2	109	event	e52	1	mood	NONE
SO11.txt.pos	2	109	event	e52	1	polarity	POS
SO11.txt.pos	2	109	event	e52	1	tense	NONE
SO11.txt.pos	3	119	event	e55	1	aspect	PERFECTIVE
SO11.txt.pos	3	119	event	e55	1	modality	NONE
SO11.txt.pos	3	119	event	e55	1	mood	NONE
SO11.txt.pos	3	119	event	e55	1	polarity	POS
SO11.txt.pos	3	119	event	e55	1	tense	PRESENT
SO11.txt.pos	3	137	event	e57	1	aspect	PERFECTIVE
SO11.txt.pos	3	137	event	e57	1	modality	NONE
SO11.txt.pos	3	137	event	e57	1	mood	NONE
SO11.txt.pos	3	137	event	e57	1	polarity	POS
SO11.txt.pos	3	137	event	e57	1	tense	NONE
SO11.txt.pos	4	152	event	e60	1	aspect	PERFECTIVE
SO11.txt.pos	4	152	event	e60	1	modality	NONE
SO11.txt.pos	4	152	event	e60	1	mood	NONE
SO11.txt.pos	4	152	event	e60	1	polarity	POS
SO11.txt.pos	4	152	event	e60	1	tense	PAST
SO11.txt.pos	4	154	event	e61	1	aspect	NONE
SO11.txt.pos	4	154	event	e61	1	modality	NONE
SO11.txt.pos	4	154	event	e61	1	mood	NONE
SO11.txt.pos	4	154	event	e61	1	polarity	POS
SO11.txt.pos	4	154	event	e61	1	tense	NONE
SO11.txt.pos	4	160	event	e62	1	aspect	NONE
SO11.txt.pos	4	160	event	e62	1	modality	NONE
SO11.txt.pos	4	160	event	e62	1	mood	NONE
SO11.txt.pos	4	160	event	e62	1	polarity	POS
SO11.txt.pos	4	160	event	e62	1	tense	NONE
SO11.txt.pos	4	166	event	e65	1	aspect	NONE
SO11.txt.pos	4	166	event	e65	1	modality	NONE
SO11.txt.pos	4	166	event	e65	1	mood	NONE
SO11.txt.pos	4	166	event	e65	1	polarity	POS
SO11.txt.pos	4	166	event	e65	1	tense	NONE
SO11.txt.pos	5	171	event	e66	1	aspect	NONE
SO11.txt.pos	5	171	event	e66	1	modality	NONE
