SO11.txt.pos	e12	t2	overlap
SO11.txt.pos	e24	t3	before
SO11.txt.pos	e55	t4	overlap
SO11.txt.pos	e94	t5	overlap
SO110.txt.pos	e14	t2	overlap
SO110.txt.pos	e16	t3	overlap
SO110.txt.pos	e41	t4	overlap
SO110.txt.pos	e43	t5	overlap
SO110.txt.pos	e48	t6	overlap
SO110.txt.pos	e54	t7	overlap
SO110.txt.pos	e79	t8	overlap
SO110.txt.pos	e84	t9	started_by
SO110.txt.pos	e92	t10	vague
SO110.txt.pos	e95	t11	started_by
SO110.txt.pos	e99	t12	overlap
SO12.txt.pos	e12	t2	before-or-overlap
SO12.txt.pos	e15	t3	overlap
SO12.txt.pos	e24	t4	before
SO12.txt.pos	e31	t5	overlap
SO12.txt.pos	e43	t6	overlap
SO12.txt.pos	e74	t7	overlap
SO13.txt.pos	e6	t2	overlap
SO13.txt.pos	e7	t3	overlap
SO13.txt.pos	e32	t5	overlap
SO13.txt.pos	e35	t4	overlap
SO13.txt.pos	e90	t6	overlap
SO13.txt.pos	e102	t7	overlap
SO15.txt.pos	e91	t2	overlap
SO17.txt.pos	e3	t2	vague
SO17.txt.pos	e14	t3	overlap
SO17.txt.pos	e54	t4	overlap
SO17.txt.pos	e57	t5	overlap
SO17.txt.pos	e61	t6	overlap
SO17.txt.pos	e138	t8	overlap
SO17.txt.pos	e143	t9	overlap
SO17.txt.pos	e171	t10	vague
SO17.txt.pos	e185	t11	overlap
SO17.txt.pos	e224	t12	overlap
SO18.txt.pos	e25	t3	overlap
SO18.txt.pos	e28	t2	overlap
SO18.txt.pos	e36	t4	overlap
SO18.txt.pos	e44	t5	after
SO18.txt.pos	e90	t7	overlap
SO18.txt.pos	e111	t8	overlap
SO18.txt.pos	e117	t10	after
SO18.txt.pos	e120	t10	overlap
SO18.txt.pos	e133	t11	overlap
SO18.txt.pos	e138	t12	overlap
