SO11.txt.pos	e3	e24	before-or-overlap
SO11.txt.pos	e24	e55	overlap
SO11.txt.pos	e55	e60	after
SO11.txt.pos	e60	e82	before
SO11.txt.pos	e82	e85	vague
SO11.txt.pos	e85	e103	vague
SO110.txt.pos	e1	e10	before
SO110.txt.pos	e10	e12	after
SO110.txt.pos	e12	e16	after
SO110.txt.pos	e16	e22	before
SO110.txt.pos	e22	e25	overlap
SO110.txt.pos	e25	e34	vague
SO110.txt.pos	e34	e39	vague
SO110.txt.pos	e39	e49	after
SO110.txt.pos	e49	e54	before
SO110.txt.pos	e54	e61	overlap
SO110.txt.pos	e82	e84	vague
SO110.txt.pos	e84	e89	vague
SO110.txt.pos	e99	e101	overlap
SO110.txt.pos	e101	e109	after
SO12.txt.pos	e2	e8	vague
SO12.txt.pos	e8	e13	overlap
SO12.txt.pos	e13	e17	overlap
SO12.txt.pos	e17	e24	vague
SO12.txt.pos	e24	e25	after
SO12.txt.pos	e25	e31	vague
SO12.txt.pos	e31	e33	after
SO12.txt.pos	e33	e38	before-or-overlap
SO12.txt.pos	e38	e43	after
SO12.txt.pos	e51	e54	overlap
SO12.txt.pos	e54	e56	before-or-overlap
SO12.txt.pos	e56	e58	vague
SO12.txt.pos	e58	e64	vague
SO12.txt.pos	e64	e73	after
SO12.txt.pos	e73	e80	after
SO13.txt.pos	e6	e7	before
SO13.txt.pos	e7	e18	overlap
SO13.txt.pos	e18	e35	after
SO13.txt.pos	e35	e58	before
SO13.txt.pos	e58	e66	before
SO13.txt.pos	e66	e80	vague
SO13.txt.pos	e80	e85	overlap
SO13.txt.pos	e85	e93	before
SO13.txt.pos	e93	e97	after
SO15.txt.pos	e5	e16	vague
SO15.txt.pos	e23	e61	vague
SO15.txt.pos	e61	e91	vague
SO15.txt.pos	e91	e121	vague
SO15.txt.pos	e121	e132	vague
SO15.txt.pos	e132	e148	vague
SO15.txt.pos	e148	e160	after
SO15.txt.pos	e160	e175	vague
SO15.txt.pos	e175	e187	before-or-overlap
SO17.txt.pos	e3	e14	after
SO17.txt.pos	e14	e27	vague
SO17.txt.pos	e27	e42	vague
SO17.txt.pos	e42	e58	vague
SO17.txt.pos	e58	e64	overlap
SO17.txt.pos	e64	e83	before
SO17.txt.pos	e83	e107	before-or-overlap
SO17.txt.pos	e107	e111	before-or-overlap
SO17.txt.pos	e111	e141	vague
SO17.txt.pos	e141	e162	before
SO17.txt.pos	e162	e178	vague
SO17.txt.pos	e178	e197	vague
SO17.txt.pos	e197	e206	after
SO17.txt.pos	e206	e218	before
SO18.txt.pos	e3	e28	after
SO18.txt.pos	e28	e40	overlap
SO18.txt.pos	e40	e53	before
SO18.txt.pos	e53	e70	vague
SO18.txt.pos	e70	e75	vague
SO18.txt.pos	e75	e80	overlap
SO18.txt.pos	e80	e87	before-or-overlap
SO18.txt.pos	e87	e111	before-or-overlap
SO18.txt.pos	e111	e120	after
SO18.txt.pos	e120	e133	before
SO18.txt.pos	e133	e138	before
SO19.txt.pos	e2	e8	overlap-or-after
SO19.txt.pos	e8	e11	after
SO19.txt.pos	e11	e14	before-or-overlap
SO19.txt.pos	e14	e20	vague
SO19.txt.pos	e20	e22	before
SO19.txt.pos	e22	e25	overlap
SO19.txt.pos	e25	e29	before-or-overlap
SO19.txt.pos	e29	e41	before-or-overlap
SO19.txt.pos	e41	e43	overlap-or-after
