104_20001201.txt	1	8	event	e1	1
104_20001201.txt	1	10	event	e2	1
104_20001201.txt	1	27	event	e3	1
104_20001201.txt	1	40	event	e4	1
104_20001201.txt	1	42	event	e5	1
104_20001201.txt	1	44	event	e6	1
104_20001201.txt	2	1	event	e7	1
104_20001201.txt	2	2	event	e8	1
104_20001201.txt	2	28	event	e9	1
104_20001201.txt	2	31	event	e10	1
104_20001201.txt	2	33	event	e11	1
104_20001201.txt	2	34	event	e12	1
104_20001201.txt	2	36	event	e13	1
104_20001201.txt	3	3	event	e14	1
104_20001201.txt	3	11	event	e15	1
104_20001201.txt	3	15	event	e16	1
104_20001201.txt	3	18	event	e17	1
104_20001201.txt	4	4	event	e18	1
104_20001201.txt	4	9	event	e19	1
104_20001201.txt	4	19	event	e20	1
104_20001201.txt	4	20	event	e21	1
104_20001201.txt	4	29	event	e22	1
104_20001201.txt	5	5	event	e23	1
104_20001201.txt	5	12	event	e24	1
104_20001201.txt	5	15	event	e25	1
104_20001201.txt	6	2	event	e26	1
104_20001201.txt	7	4	event	e27	1
104_20001201.txt	7	6	event	e28	1
104_20001201.txt	7	15	event	e29	1
104_20001201.txt	7	27	event	e30	1
104_20001201.txt	7	30	event	e31	1
104_20001201.txt	8	5	event	e32	1
104_20001201.txt	8	8	event	e33	1
104_20001201.txt	8	21	event	e34	1
104_20001201.txt	8	25	event	e35	1
104_20001201.txt	9	2	event	e36	1
104_20001201.txt	9	12	event	e37	1
104_20001201.txt	9	13	event	e38	1
104_20001201.txt	9	17	event	e39	1
104_20001201.txt	9	20	event	e40	1
104_20001201.txt	10	4	event	e41	1
104_20001201.txt	10	13	event	e42	1
104_20001201.txt	10	24	event	e43	1
104_20001201.txt	10	29	event	e44	1
104_20001201.txt	11	5	event	e45	1
104_20001201.txt	11	15	event	e46	1
104_20001201.txt	11	18	event	e47	1
104_20001201.txt	11	20	event	e48	1
104_20010802.txt	1	4	event	e1	1
104_20010802.txt	1	7	event	e2	1
104_20010802.txt	1	9	event	e3	1
104_20010802.txt	1	11	event	e4	1
104_20010802.txt	1	14	event	e5	1
104_20010802.txt	2	4	event	e6	1
104_20010802.txt	2	10	event	e7	1
104_20010802.txt	2	12	event	e8	1
104_20010802.txt	2	28	event	e9	1
104_20010802.txt	2	36	event	e10	1
104_20010802.txt	2	39	event	e11	1
104_20010802.txt	3	3	event	e12	1
104_20010802.txt	3	4	event	e13	1
104_20010802.txt	3	17	event	e14	1
104_20010802.txt	3	30	event	e15	1
104_20010802.txt	4	6	event	e16	1
104_20010802.txt	4	8	event	e17	1
104_20010802.txt	5	11	event	e18	3
104_20010802.txt	5	15	event	e19	1
104_20010802.txt	5	18	event	e20	1
104_20010802.txt	6	3	event	e21	1
104_20010802.txt	6	5	event	e22	1
104_20010802.txt	6	12	event	e23	1
104_20010802.txt	6	15	event	e24	1
104_20010802.txt	6	17	event	e25	1
104_20010802.txt	6	18	event	e26	1
104_20010902.txt	1	5	event	e1	1
104_20010902.txt	1	7	event	e2	1
104_20010902.txt	1	16	event	e3	1
104_20010902.txt	1	18	event	e4	1
104_20010902.txt	2	4	event	e5	1
104_20010902.txt	2	7	event	e6	1
104_20010902.txt	2	16	event	e7	1
104_20010902.txt	2	20	event	e8	1
104_20011001.txt	1	4	event	e1	1
104_20011001.txt	1	7	event	e2	1
104_20011001.txt	1	18	event	e3	1
104_20011001.txt	1	31	event	e4	1
104_20011001.txt	1	33	event	e5	1
104_20011001.txt	1	36	event	e6	1
104_20011001.txt	1	38	event	e7	1
104_20020502.txt	1	12	event	e1	1
104_20020502.txt	1	16	event	e2	1
104_20020502.txt	1	19	event	e3	1
104_20020502.txt	1	26	event	e4	1
104_20020502.txt	2	3	event	e5	1
104_20020502.txt	2	6	event	e6	1
104_20020502.txt	2	11	event	e7	1
104_20020502.txt	2	13	event	e8	1
104_20020502.txt	2	20	event	e9	1
104_20020502.txt	3	4	event	e10	1
104_20020502.txt	3	16	event	e11	1
104_20020502.txt	3	22	event	e12	1
104_20020502.txt	4	2	event	e13	1
104_20020502.txt	4	6	event	e14	1
104_20020502.txt	4	13	event	e15	1
104_20020502.txt	5	2	event	e16	1
104_20020502.txt	5	4	event	e17	1
104_20020502.txt	5	6	event	e18	1
104_20020502.txt	5	14	event	e19	1
104_20020502.txt	5	34	event	e20	1
104_20020502.txt	6	7	event	e21	1
104_20020502.txt	6	19	event	e22	1
104_20020502.txt	7	5	event	e23	1
104_20020502.txt	7	21	event	e24	1
104_20020502.txt	7	32	event	e25	1
104_20020502.txt	8	8	event	e26	1
104_20020502.txt	8	14	event	e27	1
104_20020502.txt	8	20	event	e28	1
104_20020502.txt	8	21	event	e29	1
104_20020502.txt	9	4	event	e30	1
104_20020502.txt	11	4	event	e31	1
104_20020502.txt	11	15	event	e32	1
104_20020502.txt	11	24	event	e33	1
104_20020502.txt	11	25	event	e34	1
104_20020502.txt	11	29	event	e35	1
104_20020502.txt	11	31	event	e36	1
104_20020502.txt	11	33	event	e37	1
104_20020502.txt	11	45	event	e38	1
