p003000000200001131951006	0	0	p
p003000000200001131951006	0	1	003000000200001131951006
p003000000200001131951006	0	2	인터넷
p003000000200001131951006	0	3	한겨레
p003000000200001131951006	0	4	THE
p003000000200001131951006	0	5	INTERNET
p003000000200001131951006	0	6	HANKYOREH
p003000000200001131951006	1	0	[
p003000000200001131951006	1	1	개각
p003000000200001131951006	1	2	]
p003000000200001131951006	1	3	개각스케치
p003000000200001131951006	1	4	종합
p003000000200001131951006	2	0	국회
p003000000200001131951006	2	1	의
p003000000200001131951006	2	2	박태준
p003000000200001131951006	2	3	총리
p003000000200001131951006	2	4	임명동의안
p003000000200001131951006	2	5	처리
p003000000200001131951006	2	6	이후
p003000000200001131951006	2	7	김대중
p003000000200001131951006	2	8	대통령
p003000000200001131951006	2	9	이
p003000000200001131951006	2	10	13일
p003000000200001131951006	2	11	오후
p003000000200001131951006	2	12	예정된
p003000000200001131951006	2	13	개각
p003000000200001131951006	2	14	을
p003000000200001131951006	2	15	단행하
p003000000200001131951006	2	16	자
p003000000200001131951006	2	17	해당부처
p003000000200001131951006	2	18	직원
p003000000200001131951006	2	19	들은
p003000000200001131951006	2	20	새
p003000000200001131951006	2	21	장관
p003000000200001131951006	2	22	에
p003000000200001131951006	2	23	대한
p003000000200001131951006	2	24	기대감
p003000000200001131951006	2	25	을
p003000000200001131951006	2	26	표시하
p003000000200001131951006	2	27	면서도
p003000000200001131951006	2	28	앞
p003000000200001131951006	2	29	으로
p003000000200001131951006	2	30	있
p003000000200001131951006	2	31	게
p003000000200001131951006	2	32	될
p003000000200001131951006	2	33	해당
p003000000200001131951006	2	34	부처별
p003000000200001131951006	2	35	후속인사
p003000000200001131951006	2	36	에
p003000000200001131951006	2	37	촉각
p003000000200001131951006	2	38	을
p003000000200001131951006	2	39	곤두세우는
p003000000200001131951006	2	40	등
p003000000200001131951006	2	41	술렁거리었
p003000000200001131951006	2	42	다
p003000000200001131951006	2	43	.
p003000000200001131951006	3	0	◇…
p003000000200001131951006	3	1	청와대
p003000000200001131951006	3	2	는
p003000000200001131951006	3	3	개각
p003000000200001131951006	3	4	당일
p003000000200001131951006	3	5	이ㄴ
p003000000200001131951006	3	6	13일
p003000000200001131951006	3	7	오전
p003000000200001131951006	3	8	까지도
p003000000200001131951006	3	9	개각
p003000000200001131951006	3	10	명단
p003000000200001131951006	3	11	을
p003000000200001131951006	3	12	정확히
p003000000200001131951006	3	13	아는
p003000000200001131951006	3	14	사람
p003000000200001131951006	3	15	이
p003000000200001131951006	3	16	거의
p003000000200001131951006	3	17	없을
p003000000200001131951006	3	18	정도
p003000000200001131951006	3	19	로
p003000000200001131951006	3	20	철저한
p003000000200001131951006	3	21	보안
p003000000200001131951006	3	22	에
p003000000200001131951006	3	23	부치었
p003000000200001131951006	3	24	다
p003000000200001131951006	3	25	.
p003000000200001131951006	4	0	인사내용
p003000000200001131951006	4	1	을
p003000000200001131951006	4	2	미리
p003000000200001131951006	4	3	알
p003000000200001131951006	4	4	고
p003000000200001131951006	4	5	있었던
p003000000200001131951006	4	6	것
p003000000200001131951006	4	7	으로
p003000000200001131951006	4	8	전하
p003000000200001131951006	4	9	어
p003000000200001131951006	4	10	지ㄴ
p003000000200001131951006	4	11	한광옥
p003000000200001131951006	4	12	비서실장
p003000000200001131951006	4	13	은
p003000000200001131951006	4	14	“
p003000000200001131951006	4	15	인사
p003000000200001131951006	4	16	내용
p003000000200001131951006	4	17	이
p003000000200001131951006	4	18	공식발표
p003000000200001131951006	4	19	직전
p003000000200001131951006	4	20	까지
p003000000200001131951006	4	21	변경
p003000000200001131951006	4	22	가능성
p003000000200001131951006	4	23	이
p003000000200001131951006	4	24	있기
p003000000200001131951006	4	25	때문
p003000000200001131951006	4	26	에
p003000000200001131951006	4	27	절대로
p003000000200001131951006	4	28	말하
p003000000200001131951006	4	29	어
p003000000200001131951006	4	30	줄
p003000000200001131951006	4	31	수
p003000000200001131951006	4	32	없
p003000000200001131951006	4	33	다
p003000000200001131951006	4	34	”
p003000000200001131951006	4	35	면서
p003000000200001131951006	4	36	입
p003000000200001131951006	4	37	을
p003000000200001131951006	4	38	굳
p003000000200001131951006	4	39	게
p003000000200001131951006	4	40	다물었
p003000000200001131951006	4	41	다
p003000000200001131951006	4	42	.
p003000000200001131951006	5	0	박준영
p003000000200001131951006	5	1	대변인
p003000000200001131951006	5	2	도
p003000000200001131951006	5	3	이날
p003000000200001131951006	5	4	오전
p003000000200001131951006	5	5	“
p003000000200001131951006	5	6	이번
p003000000200001131951006	5	7	에는
p003000000200001131951006	5	8	장관
p003000000200001131951006	5	9	을
p003000000200001131951006	5	10	제청하
p003000000200001131951006	5	11	어야
p003000000200001131951006	5	12	할
p003000000200001131951006	5	13	총리
p003000000200001131951006	5	14	에
p003000000200001131951006	5	15	대하
p003000000200001131951006	5	16	어
p003000000200001131951006	5	17	국회
p003000000200001131951006	5	18	임명동의
p003000000200001131951006	5	19	절차
p003000000200001131951006	5	20	가
p003000000200001131951006	5	21	있기
p003000000200001131951006	5	22	때문
p003000000200001131951006	5	23	에
p003000000200001131951006	5	24	통상
p003000000200001131951006	5	25	의
p003000000200001131951006	5	26	개각
p003000000200001131951006	5	27	때
p003000000200001131951006	5	28	와는
p003000000200001131951006	5	29	다르
p003000000200001131951006	5	30	다
p003000000200001131951006	5	31	”
p003000000200001131951006	5	32	며
p003000000200001131951006	5	33	“
p003000000200001131951006	5	34	당사자
p003000000200001131951006	5	35	통보
p003000000200001131951006	5	36	도
p003000000200001131951006	5	37	임명동의
p003000000200001131951006	5	38	가
p003000000200001131951006	5	39	끝난
p003000000200001131951006	5	40	직후
p003000000200001131951006	5	41	에
p003000000200001131951006	5	42	이루어질
p003000000200001131951006	5	43	것
p003000000200001131951006	5	44	”
p003000000200001131951006	5	45	이
p003000000200001131951006	5	46	라고
p003000000200001131951006	5	47	말하었
p003000000200001131951006	5	48	다
p003000000200001131951006	5	49	.
p003000000200001131951006	6	0	◇…
p003000000200001131951006	6	1	김
p003000000200001131951006	6	2	대통령
p003000000200001131951006	6	3	이
p003000000200001131951006	6	4	이날
p003000000200001131951006	6	5	오후
p003000000200001131951006	6	6	박태준
p003000000200001131951006	6	7	총리
p003000000200001131951006	6	8	를
p003000000200001131951006	6	9	총리
p003000000200001131951006	6	10	에
p003000000200001131951006	6	11	공식
p003000000200001131951006	6	12	임명하
p003000000200001131951006	6	13	자
p003000000200001131951006	6	14	박
p003000000200001131951006	6	15	신임총리
p003000000200001131951006	6	16	와
p003000000200001131951006	6	17	김종필
p003000000200001131951006	6	18	전
p003000000200001131951006	6	19	총리
p003000000200001131951006	6	20	는
p003000000200001131951006	6	21	오후
p003000000200001131951006	6	22	6시
p003000000200001131951006	6	23	중앙정부청사
p003000000200001131951006	6	24	의
p003000000200001131951006	6	25	19층
p003000000200001131951006	6	26	대회의실
p003000000200001131951006	6	27	에서
p003000000200001131951006	6	28	각
p003000000200001131951006	6	29	부처
p003000000200001131951006	6	30	장관
p003000000200001131951006	6	31	및
p003000000200001131951006	6	32	국장급
p003000000200001131951006	6	33	이상
p003000000200001131951006	6	34	직원들
p003000000200001131951006	6	35	이
p003000000200001131951006	6	36	참석한
p003000000200001131951006	6	37	가운데
p003000000200001131951006	6	38	이
p003000000200001131951006	6	39	·
p003000000200001131951006	6	40	취임식
p003000000200001131951006	6	41	을
p003000000200001131951006	6	42	열었
p003000000200001131951006	6	43	다
p003000000200001131951006	6	44	.
p003000000200001131951006	7	0	박
p003000000200001131951006	7	1	총리
p003000000200001131951006	7	2	와
p003000000200001131951006	7	3	김
p003000000200001131951006	7	4	전
p003000000200001131951006	7	5	총리
p003000000200001131951006	7	6	는
p003000000200001131951006	7	7	밝은
p003000000200001131951006	7	8	표정
p003000000200001131951006	7	9	으로
p003000000200001131951006	7	10	나란히
p003000000200001131951006	7	11	행사장
p003000000200001131951006	7	12	에
p003000000200001131951006	7	13	들어오
p003000000200001131951006	7	14	아
p003000000200001131951006	7	15	장관들
p003000000200001131951006	7	16	과
p003000000200001131951006	7	17	일일이
p003000000200001131951006	7	18	악수
p003000000200001131951006	7	19	를
p003000000200001131951006	7	20	나누었
p003000000200001131951006	7	21	다
p003000000200001131951006	7	22	.
p003000000200001131951006	8	0	취임식
p003000000200001131951006	8	1	에서
p003000000200001131951006	8	2	박
p003000000200001131951006	8	3	신임총리
p003000000200001131951006	8	4	는
p003000000200001131951006	8	5	취임사
p003000000200001131951006	8	6	를
p003000000200001131951006	8	7	통하
p003000000200001131951006	8	8	어
p003000000200001131951006	8	9	“
p003000000200001131951006	8	10	정보
p003000000200001131951006	8	11	·지식산업
p003000000200001131951006	8	12	·문화
p003000000200001131951006	8	13	의
p003000000200001131951006	8	14	시대
p003000000200001131951006	8	15	에
p003000000200001131951006	8	16	능동적
p003000000200001131951006	8	17	이
p003000000200001131951006	8	18	고
p003000000200001131951006	8	19	적극적
p003000000200001131951006	8	20	으로
p003000000200001131951006	8	21	대응하
p003000000200001131951006	8	22	어
p003000000200001131951006	8	23	일류국가
p003000000200001131951006	8	24	가
p003000000200001131951006	8	25	되
p003000000200001131951006	8	26	어야
p003000000200001131951006	8	27	하
p003000000200001131951006	8	28	ㄴ다
p003000000200001131951006	8	29	”
p003000000200001131951006	8	30	면서
p003000000200001131951006	8	31	“
p003000000200001131951006	8	32	금융
p003000000200001131951006	8	33	·
p003000000200001131951006	8	34	기업
p003000000200001131951006	8	35	·
p003000000200001131951006	8	36	공공부문
p003000000200001131951006	8	37	·
p003000000200001131951006	8	38	노사관계
p003000000200001131951006	8	39	등
p003000000200001131951006	8	40	4대개혁
p003000000200001131951006	8	41	을
p003000000200001131951006	8	42	올해
p003000000200001131951006	8	43	안
p003000000200001131951006	8	44	에
p003000000200001131951006	8	45	마무리하
p003000000200001131951006	8	46	ㄴ다면
p003000000200001131951006	8	47	근대화
p003000000200001131951006	8	48	30년
p003000000200001131951006	8	49	을
p003000000200001131951006	8	50	자랑스럽
p003000000200001131951006	8	51	게
p003000000200001131951006	8	52	완성시킬
p003000000200001131951006	8	53	수
p003000000200001131951006	8	54	있을
p003000000200001131951006	8	55	것
p003000000200001131951006	8	56	”
p003000000200001131951006	8	57	이
p003000000200001131951006	8	58	라고
p003000000200001131951006	8	59	강조하었
p003000000200001131951006	8	60	다
p003000000200001131951006	8	61	.
p003000000200001131951006	9	0	박
p003000000200001131951006	9	1	총리
p003000000200001131951006	9	2	는
p003000000200001131951006	9	3	특히
p003000000200001131951006	9	4	“
p003000000200001131951006	9	5	부정부패
p003000000200001131951006	9	6	를
p003000000200001131951006	9	7	척결하는
p003000000200001131951006	9	8	일은
p003000000200001131951006	9	9	구두선
p003000000200001131951006	9	10	으로
p003000000200001131951006	9	11	이루어질
p003000000200001131951006	9	12	수
p003000000200001131951006	9	13	없
p003000000200001131951006	9	14	고
p003000000200001131951006	9	15	당근
p003000000200001131951006	9	16	과
p003000000200001131951006	9	17	채찍
p003000000200001131951006	9	18	이
p003000000200001131951006	9	19	필요하
p003000000200001131951006	9	20	다
p003000000200001131951006	9	21	”
p003000000200001131951006	9	22	고
p003000000200001131951006	9	23	말하었
p003000000200001131951006	9	24	다
p003000000200001131951006	9	25	.
p003000000200001131951006	10	0	그
p003000000200001131951006	10	1	는
p003000000200001131951006	10	2	또
p003000000200001131951006	10	3	“
p003000000200001131951006	10	4	10년
p003000000200001131951006	10	5	전
p003000000200001131951006	10	6	초고속정보망
p003000000200001131951006	10	7	건설
p003000000200001131951006	10	8	을
p003000000200001131951006	10	9	계획했던
p003000000200001131951006	10	10	사람
p003000000200001131951006	10	11	”
p003000000200001131951006	10	12	이
p003000000200001131951006	10	13	이
p003000000200001131951006	10	14	라고
p003000000200001131951006	10	15	자신
p003000000200001131951006	10	16	을
p003000000200001131951006	10	17	소개한
p003000000200001131951006	10	18	뒤
p003000000200001131951006	10	19	“
p003000000200001131951006	10	20	사이버시대
p003000000200001131951006	10	21	와
p003000000200001131951006	10	22	명실상부한
p003000000200001131951006	10	23	정부관리
p003000000200001131951006	10	24	”
p003000000200001131951006	10	25	를
p003000000200001131951006	10	26	약속하었
p003000000200001131951006	10	27	다
p003000000200001131951006	10	28	.
p003000000200001131951006	11	0	이
p003000000200001131951006	11	1	에
p003000000200001131951006	11	2	앞서
