chtb_0031	0	1	verb
chtb_0031	0	3	verb
chtb_0031	2	14	verb
chtb_0031	2	29	verb
chtb_0031	2	37	verb
chtb_0031	2	41	verb
chtb_0031	3	2	verb
chtb_0031	3	8	verb
chtb_0031	3	9	verb
chtb_0031	3	18	verb
chtb_0031	3	24	verb
chtb_0031	4	9	verb
chtb_0031	4	16	verb
chtb_0031	5	10	verb
chtb_0031	5	13	verb
chtb_0031	5	23	verb
chtb_0031	5	27	verb
chtb_0031	5	30	verb
chtb_0031	6	7	verb
chtb_0031	6	12	verb
chtb_0031	7	17	verb
chtb_0031	8	3	verb
chtb_0031	8	19	verb
chtb_0031	9	8	verb
chtb_0031	10	7	verb
chtb_0031	10	8	verb
chtb_0031	10	14	verb
chtb_0031	11	4	verb
chtb_0031	11	6	verb
chtb_0031	11	11	verb
chtb_0031	11	13	verb
chtb_0031	11	20	verb
chtb_0031	11	24	verb
chtb_0031	11	27	verb
chtb_0031	11	29	verb
chtb_0031	12	0	verb
chtb_0031	12	9	verb
chtb_0031	12	16	verb
chtb_0031	12	21	verb
chtb_0031	12	29	verb
chtb_0031	12	32	verb
chtb_0031	12	40	verb
chtb_0031	13	22	verb
chtb_0031	13	33	verb
chtb_0031	13	38	verb
chtb_0031	13	41	verb
chtb_0031	14	1	verb
chtb_0031	0	0	noun
chtb_0031	0	2	noun
chtb_0031	0	4	noun
chtb_0031	0	6	noun
chtb_0031	0	7	noun
chtb_0031	0	8	noun
chtb_0031	0	9	noun
chtb_0031	1	0	noun
chtb_0031	1	1	noun
chtb_0031	1	2	noun
chtb_0031	1	3	noun
chtb_0031	1	4	noun
chtb_0031	1	6	noun
chtb_0031	1	7	noun
chtb_0031	2	0	noun
chtb_0031	2	3	noun
chtb_0031	2	4	noun
chtb_0031	2	5	noun
chtb_0031	2	6	noun
chtb_0031	2	7	noun
chtb_0031	2	9	noun
chtb_0031	2	10	noun
chtb_0031	2	12	noun
chtb_0031	2	17	noun
chtb_0031	2	18	noun
chtb_0031	2	20	noun
chtb_0031	2	21	noun
chtb_0031	2	22	noun
chtb_0031	2	23	noun
chtb_0031	2	24	noun
chtb_0031	2	25	noun
chtb_0031	2	28	noun
chtb_0031	2	32	noun
chtb_0031	2	33	noun
chtb_0031	2	35	noun
chtb_0031	2	36	noun
chtb_0031	2	38	noun
chtb_0031	2	39	noun
chtb_0031	2	43	noun
chtb_0031	2	46	noun
chtb_0031	2	47	noun
chtb_0031	3	0	noun
chtb_0031	3	1	noun
chtb_0031	3	3	noun
chtb_0031	3	6	noun
chtb_0031	3	7	noun
chtb_0031	3	10	noun
chtb_0031	3	11	noun
chtb_0031	3	14	noun
chtb_0031	3	15	noun
chtb_0031	3	16	noun
chtb_0031	3	17	noun
chtb_0031	3	19	noun
chtb_0031	3	20	noun
chtb_0031	3	21	noun
chtb_0031	3	22	noun
chtb_0031	3	25	noun
chtb_0031	3	26	noun
chtb_0031	3	28	noun
chtb_0031	4	0	noun
chtb_0031	4	4	noun
chtb_0031	4	5	noun
chtb_0031	4	8	noun
chtb_0031	4	11	noun
chtb_0031	4	12	noun
chtb_0031	4	13	noun
chtb_0031	4	14	noun
chtb_0031	4	15	noun
chtb_0031	4	17	noun
chtb_0031	4	18	noun
chtb_0031	4	19	noun
chtb_0031	4	21	noun
chtb_0031	4	22	noun
chtb_0031	5	1	noun
chtb_0031	5	3	noun
chtb_0031	5	5	noun
chtb_0031	5	7	noun
chtb_0031	5	8	noun
chtb_0031	5	15	noun
chtb_0031	5	18	noun
chtb_0031	5	20	noun
chtb_0031	5	21	noun
chtb_0031	5	22	noun
chtb_0031	5	25	noun
chtb_0031	5	26	noun
chtb_0031	5	32	noun
chtb_0031	6	0	noun
chtb_0031	6	1	noun
chtb_0031	6	4	noun
chtb_0031	6	5	noun
chtb_0031	6	6	noun
chtb_0031	6	14	noun
chtb_0031	6	15	noun
chtb_0031	6	16	noun
chtb_0031	7	0	noun
chtb_0031	7	2	noun
chtb_0031	7	7	noun
chtb_0031	7	11	noun
chtb_0031	7	12	noun
chtb_0031	7	13	noun
chtb_0031	7	18	noun
chtb_0031	7	19	noun
chtb_0031	7	20	noun
chtb_0031	8	0	noun
chtb_0031	8	2	noun
chtb_0031	8	4	noun
chtb_0031	8	5	noun
chtb_0031	8	6	noun
chtb_0031	8	12	noun
chtb_0031	8	14	noun
chtb_0031	8	17	noun
chtb_0031	8	24	noun
chtb_0031	9	3	noun
chtb_0031	9	4	noun
chtb_0031	9	7	noun
chtb_0031	9	11	noun
chtb_0031	9	12	noun
chtb_0031	10	0	noun
chtb_0031	10	1	noun
chtb_0031	10	3	noun
chtb_0031	10	4	noun
chtb_0031	10	5	noun
chtb_0031	10	10	noun
chtb_0031	10	15	noun
chtb_0031	10	16	noun
chtb_0031	10	17	noun
chtb_0031	10	18	noun
chtb_0031	10	19	noun
chtb_0031	10	20	noun
chtb_0031	10	23	noun
chtb_0031	11	0	noun
chtb_0031	11	1	noun
chtb_0031	11	3	noun
chtb_0031	11	7	noun
chtb_0031	11	8	noun
chtb_0031	11	9	noun
chtb_0031	11	10	noun
chtb_0031	11	15	noun
chtb_0031	11	16	noun
chtb_0031	11	18	noun
chtb_0031	11	21	noun
chtb_0031	11	22	noun
chtb_0031	11	25	noun
chtb_0031	11	26	noun
chtb_0031	11	30	noun
chtb_0031	11	31	noun
chtb_0031	11	34	noun
chtb_0031	12	1	noun
chtb_0031	12	2	noun
chtb_0031	12	3	noun
chtb_0031	12	6	noun
chtb_0031	12	10	noun
chtb_0031	12	11	noun
chtb_0031	12	13	noun
chtb_0031	12	18	noun
chtb_0031	12	19	noun
chtb_0031	12	20	noun
chtb_0031	12	23	noun
chtb_0031	12	24	noun
chtb_0031	12	28	noun
chtb_0031	12	30	noun
chtb_0031	12	36	noun
chtb_0031	12	41	noun
chtb_0031	12	44	noun
chtb_0031	12	45	noun
chtb_0031	13	3	noun
chtb_0031	13	4	noun
chtb_0031	13	5	noun
chtb_0031	13	6	noun
chtb_0031	13	7	noun
chtb_0031	13	8	noun
chtb_0031	13	9	noun
chtb_0031	13	11	noun
chtb_0031	13	12	noun
chtb_0031	13	13	noun
chtb_0031	13	15	noun
chtb_0031	13	16	noun
chtb_0031	13	17	noun
chtb_0031	13	18	noun
chtb_0031	13	19	noun
chtb_0031	13	20	noun
chtb_0031	13	23	noun
chtb_0031	13	24	noun
chtb_0031	13	25	noun
chtb_0031	13	30	noun
chtb_0031	13	34	noun
chtb_0031	13	36	noun
chtb_0031	13	37	noun
chtb_0031	13	42	noun
chtb_0031	0	5	other
