SO11.txt.pos	e2	t2	before-or-overlap
SO11.txt.pos	e4	t2	overlap
SO11.txt.pos	e7	t3	before
SO11.txt.pos	e8	t3	overlap
SO11.txt.pos	e18	t4	overlap
SO11.txt.pos	e36	t5	overlap
SO110.txt.pos	e14	t2	overlap
SO110.txt.pos	e16	t3	overlap
SO110.txt.pos	e41	t4	overlap
SO110.txt.pos	e43	t5	overlap
SO110.txt.pos	e48	t6	overlap
SO110.txt.pos	e55	t7	overlap
SO110.txt.pos	e81	t8	overlap
SO110.txt.pos	e86	t9	started_by
SO110.txt.pos	e94	t10	vague
SO110.txt.pos	e95	t10	overlap
SO110.txt.pos	e97	t11	started_by
SO110.txt.pos	e101	t12	overlap
SO12.txt.pos	e13	t2	overlap
SO12.txt.pos	e15	t3	vague
SO12.txt.pos	e16	t3	overlap
SO12.txt.pos	e26	t4	ended_by
SO12.txt.pos	e35	t5	overlap
SO12.txt.pos	e48	t6	overlap
SO12.txt.pos	e49	t6	overlap
SO12.txt.pos	e80	t7	overlap
SO13.txt.pos	e2	t2	vague
SO13.txt.pos	e3	t3	overlap
SO13.txt.pos	e11	t5	vague
SO13.txt.pos	e12	t4	overlap
SO13.txt.pos	e31	t6	overlap
SO13.txt.pos	e32	t6	overlap
SO13.txt.pos	e37	t7	overlap
SO15.txt.pos	e32	t2	overlap
SO16.txt.pos	e5	t2	ended_by
SO16.txt.pos	e21	t3	started_by
SO16.txt.pos	e23	t4	overlap
SO16.txt.pos	e31	t5	overlap
SO16.txt.pos	e37	t6	overlap
SO17.txt.pos	e1	t2	vague
SO17.txt.pos	e4	t3	vague
SO17.txt.pos	e5	t3	overlap
SO17.txt.pos	e19	t4	overlap
SO17.txt.pos	e20	t5	overlap
SO17.txt.pos	e22	t6	overlap
SO17.txt.pos	e40	t7	overlap
SO17.txt.pos	e52	t8	overlap
SO17.txt.pos	e54	t9	overlap
SO17.txt.pos	e64	t10	vague
SO17.txt.pos	e69	t11	overlap
SO17.txt.pos	e82	t12	overlap
SO18.txt.pos	e8	t3	overlap
SO18.txt.pos	e9	t2	overlap
SO18.txt.pos	e11	t2	overlap
SO18.txt.pos	e12	t4	overlap
SO18.txt.pos	e15	t5	overlap
SO18.txt.pos	e24	t6	overlap
SO18.txt.pos	e31	t7	overlap
SO18.txt.pos	e39	t8	overlap
SO18.txt.pos	e41	t10	vague
SO18.txt.pos	e42	t10	overlap
SO18.txt.pos	e48	t11	overlap
SO18.txt.pos	e52	t12	overlap
cs.morph015	e34	t1	overlap
cs.morph015	e81	t2	vague
cs.morph015	e82	t2	vague
cs.morph015	e89	t4	overlap
cs.morph016	e6	t1	vague
cs.morph016	e23	t2	vague
cs.morph016	e34	t3	overlap
cs.morph016	e35	t4	vague
cs.morph016	e49	t5	overlap
cs.morph016	e54	t6	overlap
cs.morph031	e12	t2	overlap
cs.morph031	e57	t3	overlap
cs.morph031	e58	t3	overlap
cs.morph031	e59	t3	vague
cs.morph031	e61	t4	overlap
cs.morph031	e65	t5	vague
cs.morph031	e111	t6	overlap
cs.morph031	e113	t7	overlap
cs.morph031	e152	t8	overlap
cs.morph031	e162	t9	overlap
cs.morph035	e26	t2	vague
cs.morph037	e3	t2	started_by
cs.morph037	e6	t3	started_by
cs.morph037	e7	t4	overlap
cs.morph037	e8	t6	vague
cs.morph037	e22	t8	overlap
cs.morph037	e35	t9	overlap
els.morph001	e39	t2	overlap
els.morph001	e40	t2	before
els.morph001	e71	t3	overlap
els.morph001	e72	t4	overlap
els.morph001	e87	t5	overlap
els.morph002	e4	t2	overlap
els.morph002	e5	t2	overlap
els.morph002	e6	t3	started_by
els.morph002	e34	t5	overlap
els.morph003	e19	t2	overlap
els.morph003	e31	t3	overlap
els.morph003	e33	t4	overlap
els.morph003	e34	t5	overlap
els.morph003	e35	t6	overlap
els.morph003	e42	t6	started_by
els.morph003	e43	t10	started_by
els.morph003	e45	t8	overlap
els.morph003	e47	t11	overlap
els.morph003	e48	t12	after
els.morph003	e65	t13	vague
els.morph003	e66	t13	vague
els.morph004	e10	t2	overlap
els.morph004	e11	t3	overlap
els.morph004	e14	t4	overlap
els.morph005	e20	t2	vague
els.morph005	e21	t3	overlap
els.morph005	e33	t6	overlap
els.morph005	e54	t7	vague
els.morph005	e58	t9	ended_by
els.morph007	e1	t2	overlap
els.morph007	e6	t3	started_by
els.morph007	e7	t5	vague
els.morph007	e10	t6	after
els.morph007	e11	t7	overlap
els.morph007	e14	t8	vague
els.morph007	e15	t18	vague
els.morph007	e17	t9	vague
els.morph007	e25	t11	overlap
els.morph007	e33	t13	vague
els.morph007	e36	t12	overlap
els.morph007	e38	t14	overlap
els.morph007	e54	t15	ended_by
els.morph007	e62	t16	overlap
els.morph007	e63	t16	after
els.morph007	e93	t17	overlap
els.morph007	e94	t17	after
els.morph022	e10	t2	ended_by
els.morph022	e14	t4	overlap
els.morph022	e17	t5	after
els.morph022	e20	t6	started_by
els.morph022	e24	t7	overlap
els.morph022	e27	t8	overlap
els.morph022	e28	t9	overlap
els.morph022	e45	t12	overlap
els.morph022	e59	t13	after
els.morph023	e5	t2	vague
els.morph023	e9	t3	overlap
els.morph023	e45	t4	vague
els.morph023	e61	t6	overlap
els.morph023	e62	t7	overlap
els.morph023	e64	t8	overlap
els.morph023	e66	t9	overlap
els.morph023	e88	t10	overlap
els.morph023	e89	t11	after
els.morph023	e90	t12	overlap
els.morph023	e96	t13	overlap
els.morph023	e101	t14	overlap
els.morph023	e104	t15	after
els.morph023	e115	t16	overlap
els.morph024	e93	t2	after
els.morph025	e19	t2	vague
els.morph025	e41	t3	after
els.morph041	e1	t1	overlap
els.morph041	e9	t9	after
els.morph041	e10	t3	overlap
els.morph041	e12	t9	after
els.morph041	e18	t4	vague
els.morph041	e23	t5	overlap
els.morph041	e25	t8	overlap
els.morph041	e27	t7	overlap
els.morph041	e40	t40	overlap
els.morph042	e3	t1	overlap
els.morph042	e28	t2	overlap
els.morph051	e3	t2	overlap
els.morph051	e5	t3	after
els.morph051	e9	t5	after
els.morph051	e25	t9	overlap
els.morph051	e29	t11	after
els.morph051	e30	t12	overlap
els.morph051	e39	t17	vague
els.morph051	e73	t19	started_by
els.morph051	e80	t20	overlap
els.morph051	e81	t20	before
els.morph054	e3	t2	overlap
els.morph054	e7	t3	after
els.morph054	e15	t5	overlap
els.morph054	e16	t5	overlap
els.morph054	e24	t7	vague
els.morph054	e25	t9	overlap
els.morph054	e27	t9	overlap
els.morph055	e13	t2	vague
els.morph055	e22	t3	vague
els.morph055	e26	t5	overlap
els.morph055	e45	t6	vague
els.morph055	e47	t7	overlap
els.morph055	e49	t8	vague
els.morph055	e91	t9	overlap
els.morph055	e92	t9	overlap
els.morph055	e107	t10	overlap
els.morph055	e108	t10	after
els.morph055	e144	t11	overlap
els.morph055	e156	t12	overlap
els.morph055	e167	t13	started_by
els.morph056	e9	t2	overlap
els.morph056	e10	t3	overlap
els.morph056	e12	t4	after
els.morph056	e15	t5	after
els.morph056	e18	t6	after
els.morph056	e21	t7	after
els.morph056	e27	t9	overlap
els.morph056	e29	t10	overlap
els.morph056	e30	t11	overlap
els.morph056	e33	t12	overlap
els.morph056	e35	t13	overlap
els.morph056	e49	t14	overlap
els.morph056	e53	t16	overlap
els.morph056	e59	t17	overlap
els.morph056	e73	t18	overlap
els.morph056	e78	t19	overlap
els.morph058	e2	t2	overlap
els.morph058	e38	t3	overlap
