SO11.txt.pos	1	27	mainevent	e1	1
SO11.txt.pos	2	62	mainevent	e2	1
SO11.txt.pos	3	119	mainevent	e3	1
SO11.txt.pos	4	152	mainevent	e4	1
SO11.txt.pos	5	197	mainevent	e5	1
SO11.txt.pos	6	207	mainevent	e6	1
SO11.txt.pos	7	249	mainevent	e7	1
SO110.txt.pos	3	34	mainevent	e1	1
SO110.txt.pos	4	73	mainevent	e2	1
SO110.txt.pos	5	83	mainevent	e3	1
SO110.txt.pos	6	127	mainevent	e4	1
SO110.txt.pos	7	170	mainevent	e5	1
SO110.txt.pos	8	187	mainevent	e6	1
SO110.txt.pos	9	227	mainevent	e7	1
SO110.txt.pos	10	249	mainevent	e8	1
SO110.txt.pos	11	295	mainevent	e9	1
SO110.txt.pos	12	334	mainevent	e10	1
SO110.txt.pos	13	364	mainevent	e11	1
SO110.txt.pos	14	401	mainevent	e12	1
SO110.txt.pos	15	443	mainevent	e13	1
SO110.txt.pos	16	466	mainevent	e14	1
SO110.txt.pos	17	510	mainevent	e15	1
SO110.txt.pos	18	517	mainevent	e16	1
SO110.txt.pos	19	542	mainevent	e17	1
SO110.txt.pos	20	558	mainevent	e18	1
SO110.txt.pos	21	586	mainevent	e19	1
SO110.txt.pos	22	605	mainevent	e20	1
SO110.txt.pos	23	639	mainevent	e21	1
SO110.txt.pos	24	680	mainevent	e22	1
SO12.txt.pos	0	45	mainevent	e1	1
SO12.txt.pos	1	72	mainevent	e2	1
SO12.txt.pos	3	139	mainevent	e3	1
SO12.txt.pos	4	181	mainevent	e4	1
SO12.txt.pos	6	207	mainevent	e5	1
SO12.txt.pos	7	232	mainevent	e6	1
SO12.txt.pos	8	239	mainevent	e7	1
SO12.txt.pos	9	276	mainevent	e8	1
SO12.txt.pos	10	291	mainevent	e9	1
SO12.txt.pos	11	321	mainevent	e10	1
SO12.txt.pos	12	357	mainevent	e11	1
SO12.txt.pos	13	451	mainevent	e12	1
SO12.txt.pos	14	462	mainevent	e13	1
SO12.txt.pos	15	482	mainevent	e14	1
SO12.txt.pos	16	522	mainevent	e15	1
SO12.txt.pos	17	547	mainevent	e16	1
SO12.txt.pos	18	569	mainevent	e17	1
SO13.txt.pos	1	12	mainevent	e1	1
SO13.txt.pos	2	35	mainevent	e2	1
SO13.txt.pos	3	86	mainevent	e3	1
SO13.txt.pos	4	125	mainevent	e4	1
SO13.txt.pos	5	144	mainevent	e5	1
SO13.txt.pos	6	182	mainevent	e6	1
SO13.txt.pos	7	203	mainevent	e7	1
SO13.txt.pos	8	234	mainevent	e8	1
SO15.txt.pos	0	17	mainevent	e1	1
SO15.txt.pos	1	40	mainevent	e2	1
SO15.txt.pos	2	47	mainevent	e3	1
SO15.txt.pos	3	71	mainevent	e4	1
SO15.txt.pos	4	118	mainevent	e5	1
SO15.txt.pos	5	181	mainevent	e6	1
SO15.txt.pos	6	212	mainevent	e7	1
SO15.txt.pos	7	245	mainevent	e8	1
SO15.txt.pos	8	267	mainevent	e9	1
SO15.txt.pos	9	310	mainevent	e10	1
SO15.txt.pos	10	330	mainevent	e11	1
SO16.txt.pos	1	37	mainevent	e1	1
SO16.txt.pos	2	75	mainevent	e2	1
SO16.txt.pos	3	111	mainevent	e3	1
SO16.txt.pos	4	160	mainevent	e4	1
SO16.txt.pos	5	194	mainevent	e5	1
SO16.txt.pos	6	235	mainevent	e6	1
SO16.txt.pos	7	272	mainevent	e7	1
SO16.txt.pos	8	303	mainevent	e8	1
SO16.txt.pos	9	315	mainevent	e9	1
SO17.txt.pos	1	26	mainevent	e1	1
SO17.txt.pos	2	57	mainevent	e2	1
SO17.txt.pos	3	92	mainevent	e3	1
SO17.txt.pos	4	140	mainevent	e4	1
SO17.txt.pos	5	164	mainevent	e5	1
SO17.txt.pos	6	182	mainevent	e6	1
SO17.txt.pos	7	248	mainevent	e7	1
SO17.txt.pos	8	297	mainevent	e8	1
SO17.txt.pos	9	309	mainevent	e9	1
SO17.txt.pos	10	360	mainevent	e10	1
SO17.txt.pos	11	391	mainevent	e11	1
SO17.txt.pos	12	440	mainevent	e12	1
SO17.txt.pos	13	473	mainevent	e13	1
SO17.txt.pos	14	495	mainevent	e14	1
SO17.txt.pos	15	515	mainevent	e15	1
SO18.txt.pos	1	19	mainevent	e1	1
SO18.txt.pos	2	65	mainevent	e2	1
SO18.txt.pos	3	95	mainevent	e3	1
SO18.txt.pos	4	125	mainevent	e4	1
SO18.txt.pos	5	150	mainevent	e5	1
SO18.txt.pos	6	164	mainevent	e6	1
SO18.txt.pos	7	193	mainevent	e7	1
SO18.txt.pos	8	241	mainevent	e8	1
SO18.txt.pos	9	278	mainevent	e9	1
SO18.txt.pos	10	329	mainevent	e10	1
SO18.txt.pos	11	361	mainevent	e11	1
SO19.txt.pos	1	28	mainevent	e1	1
SO19.txt.pos	2	60	mainevent	e2	1
SO19.txt.pos	3	75	mainevent	e3	1
SO19.txt.pos	4	113	mainevent	e4	1
SO19.txt.pos	5	148	mainevent	e5	1
SO19.txt.pos	6	174	mainevent	e6	1
SO19.txt.pos	7	212	mainevent	e7	1
SO19.txt.pos	8	231	mainevent	e8	1
cs.morph015	7	80	mainevent	e1	1
cs.morph015	8	94	mainevent	e2	1
cs.morph015	9	146	mainevent	e3	1
cs.morph015	10	184	mainevent	e4	1
cs.morph015	11	222	mainevent	e5	1
cs.morph015	12	237	mainevent	e6	1
cs.morph015	13	253	mainevent	e7	1
cs.morph015	14	270	mainevent	e8	1
cs.morph015	15	286	mainevent	e9	1
cs.morph015	16	307	mainevent	e10	1
cs.morph015	17	352	mainevent	e11	1
cs.morph015	18	371	mainevent	e12	1
cs.morph015	19	385	mainevent	e13	1
cs.morph015	20	397	mainevent	e14	1
cs.morph015	21	415	mainevent	e15	1
cs.morph015	22	458	mainevent	e16	1
