SO11.txt.pos	e1	t0	before
SO11.txt.pos	e2	t0	overlap
SO11.txt.pos	e3	t0	vague
SO11.txt.pos	e4	t0	before
SO11.txt.pos	e5	t0	vague
SO11.txt.pos	e6	t0	vague
SO11.txt.pos	e7	t0	before
SO11.txt.pos	e8	t0	after
SO11.txt.pos	e9	t0	overlap
SO11.txt.pos	e10	t0	overlap
SO11.txt.pos	e11	t0	vague
SO11.txt.pos	e12	t0	vague
SO11.txt.pos	e13	t0	before
SO11.txt.pos	e14	t0	vague
SO11.txt.pos	e15	t0	vague
SO11.txt.pos	e16	t0	vague
SO11.txt.pos	e17	t0	vague
SO11.txt.pos	e18	t0	before
SO11.txt.pos	e19	t0	overlap
SO11.txt.pos	e20	t0	before
SO11.txt.pos	e21	t0	vague
SO11.txt.pos	e22	t0	vague
SO11.txt.pos	e23	t0	vague
SO11.txt.pos	e24	t0	vague
SO11.txt.pos	e25	t0	overlap
SO11.txt.pos	e26	t0	overlap
SO11.txt.pos	e27	t0	vague
SO11.txt.pos	e28	t0	vague
SO11.txt.pos	e29	t0	vague
SO11.txt.pos	e30	t0	before
SO11.txt.pos	e31	t0	before
SO11.txt.pos	e32	t0	vague
SO11.txt.pos	e33	t0	overlap
SO11.txt.pos	e34	t0	vague
SO11.txt.pos	e35	t0	vague
SO11.txt.pos	e36	t0	before
SO11.txt.pos	e37	t0	vague
SO11.txt.pos	e38	t0	overlap
SO11.txt.pos	e39	t0	overlap
SO11.txt.pos	e40	t0	overlap
SO11.txt.pos	e41	t0	overlap
SO11.txt.pos	e42	t0	overlap
SO11.txt.pos	e43	t0	before
SO11.txt.pos	e44	t0	vague
SO11.txt.pos	e45	t0	vague
SO110.txt.pos	e1	t0	before
SO110.txt.pos	e2	t0	overlap
SO110.txt.pos	e3	t0	vague
SO110.txt.pos	e4	t0	vague
SO110.txt.pos	e5	t0	vague
SO110.txt.pos	e6	t0	vague
SO110.txt.pos	e7	t0	vague
SO110.txt.pos	e8	t0	vague
SO110.txt.pos	e9	t0	vague
SO110.txt.pos	e10	t0	before
SO110.txt.pos	e11	t0	vague
SO110.txt.pos	e12	t0	before
SO110.txt.pos	e13	t0	vague
SO110.txt.pos	e14	t0	before
SO110.txt.pos	e15	t0	vague
SO110.txt.pos	e16	t0	before
SO110.txt.pos	e17	t0	vague
SO110.txt.pos	e18	t0	vague
SO110.txt.pos	e19	t0	vague
SO110.txt.pos	e20	t0	vague
SO110.txt.pos	e21	t0	before
SO110.txt.pos	e22	t0	before-or-overlap
SO110.txt.pos	e23	t0	vague
SO110.txt.pos	e24	t0	before
SO110.txt.pos	e25	t0	overlap
SO110.txt.pos	e26	t0	overlap
SO110.txt.pos	e27	t0	vague
SO110.txt.pos	e28	t0	before
SO110.txt.pos	e29	t0	vague
SO110.txt.pos	e30	t0	vague
SO110.txt.pos	e31	t0	vague
SO110.txt.pos	e32	t0	vague
SO110.txt.pos	e33	t0	after
SO110.txt.pos	e34	t0	after
SO110.txt.pos	e35	t0	vague
SO110.txt.pos	e36	t0	vague
SO110.txt.pos	e37	t0	vague
SO110.txt.pos	e38	t0	before
SO110.txt.pos	e39	t0	overlap
SO110.txt.pos	e40	t0	vague
SO110.txt.pos	e41	t0	before
SO110.txt.pos	e42	t0	vague
SO110.txt.pos	e43	t0	before
SO110.txt.pos	e44	t0	vague
SO110.txt.pos	e45	t0	before
SO110.txt.pos	e46	t0	overlap
SO110.txt.pos	e47	t0	before
SO110.txt.pos	e48	t0	before
SO110.txt.pos	e49	t0	before
SO110.txt.pos	e50	t0	vague
SO110.txt.pos	e51	t0	vague
SO110.txt.pos	e52	t0	vague
SO110.txt.pos	e53	t0	before
SO110.txt.pos	e54	t0	vague
SO110.txt.pos	e55	t0	overlap
SO110.txt.pos	e56	t0	overlap
SO110.txt.pos	e57	t0	vague
SO110.txt.pos	e58	t0	vague
SO110.txt.pos	e59	t0	vague
SO110.txt.pos	e60	t0	vague
SO110.txt.pos	e61	t0	vague
SO110.txt.pos	e62	t0	overlap
SO110.txt.pos	e63	t0	before
SO110.txt.pos	e64	t0	vague
SO110.txt.pos	e65	t0	before
SO110.txt.pos	e66	t0	vague
SO110.txt.pos	e67	t0	before
SO110.txt.pos	e68	t0	vague
SO110.txt.pos	e69	t0	vague
SO110.txt.pos	e70	t0	overlap
SO110.txt.pos	e71	t0	vague
SO110.txt.pos	e72	t0	before
SO110.txt.pos	e73	t0	before
SO110.txt.pos	e74	t0	before
SO110.txt.pos	e75	t0	overlap
SO110.txt.pos	e76	t0	vague
SO110.txt.pos	e77	t0	vague
SO110.txt.pos	e78	t0	vague
SO110.txt.pos	e79	t0	vague
SO110.txt.pos	e80	t0	vague
SO110.txt.pos	e81	t0	vague
SO110.txt.pos	e82	t0	vague
SO110.txt.pos	e83	t0	vague
SO110.txt.pos	e84	t0	overlap
SO110.txt.pos	e85	t0	overlap
SO110.txt.pos	e86	t0	before-or-overlap
SO110.txt.pos	e87	t0	before-or-overlap
SO110.txt.pos	e88	t0	overlap
SO110.txt.pos	e89	t0	overlap
