wsj_0037	0	34	event	e10	1	aspect	NONE
wsj_0037	0	34	event	e10	1	modality	
wsj_0037	0	34	event	e10	1	polarity	POS
wsj_0037	0	34	event	e10	1	tense	PRESENT
wsj_0037	1	2	event	e17	1	aspect	NONE
wsj_0037	1	2	event	e17	1	modality	
wsj_0037	1	2	event	e17	1	polarity	POS
wsj_0037	1	2	event	e17	1	tense	PASTPART
wsj_0037	1	11	event	e24	1	aspect	NONE
wsj_0037	1	11	event	e24	1	modality	
wsj_0037	1	11	event	e24	1	polarity	POS
wsj_0037	1	11	event	e24	1	tense	PRESENT
wsj_0037	2	1	event	e30	1	aspect	NONE
wsj_0037	2	1	event	e30	1	modality	
wsj_0037	2	1	event	e30	1	polarity	POS
wsj_0037	2	1	event	e30	1	tense	PRESENT
wsj_0037	2	5	event	e36	1	aspect	NONE
wsj_0037	2	5	event	e36	1	modality	
wsj_0037	2	5	event	e36	1	polarity	POS
wsj_0037	2	5	event	e36	1	tense	PRESENT
wsj_0037	2	12	event	e42	1	aspect	NONE
wsj_0037	2	12	event	e42	1	modality	
wsj_0037	2	12	event	e42	1	polarity	POS
wsj_0037	2	12	event	e42	1	tense	PRESENT
wsj_0037	3	1	event	e51	1	aspect	NONE
wsj_0037	3	1	event	e51	1	modality	
wsj_0037	3	1	event	e51	1	polarity	POS
wsj_0037	3	1	event	e51	1	tense	PRESENT
wsj_0037	3	5	event	e57	1	aspect	NONE
wsj_0037	3	5	event	e57	1	modality	
wsj_0037	3	5	event	e57	1	polarity	POS
wsj_0037	3	5	event	e57	1	tense	PRESENT
wsj_0037	4	1	event	e63	1	aspect	NONE
wsj_0037	4	1	event	e63	1	modality	
wsj_0037	4	1	event	e63	1	polarity	POS
wsj_0037	4	1	event	e63	1	tense	PRESENT
wsj_0037	4	6	event	e72	1	aspect	NONE
wsj_0037	4	6	event	e72	1	modality	
wsj_0037	4	6	event	e72	1	polarity	POS
wsj_0037	4	6	event	e72	1	tense	PRESENT
wsj_0037	4	10	event	e78	1	aspect	NONE
wsj_0037	4	10	event	e78	1	modality	
wsj_0037	4	10	event	e78	1	polarity	POS
wsj_0037	4	10	event	e78	1	tense	PRESENT
wsj_0037	4	13	event	e84	1	aspect	NONE
wsj_0037	4	13	event	e84	1	modality	
wsj_0037	4	13	event	e84	1	polarity	POS
wsj_0037	4	13	event	e84	1	tense	NONE
wsj_0037	4	16	event	e89	1	aspect	NONE
wsj_0037	4	16	event	e89	1	modality	
wsj_0037	4	16	event	e89	1	polarity	POS
wsj_0037	4	16	event	e89	1	tense	NONE
wsj_0037	6	14	event	e102	1	aspect	NONE
wsj_0037	6	14	event	e102	1	modality	should
wsj_0037	6	14	event	e102	1	polarity	POS
wsj_0037	6	14	event	e102	1	tense	NONE
wsj_0037	6	17	event	e108	1	aspect	NONE
wsj_0037	6	17	event	e108	1	modality	
wsj_0037	6	17	event	e108	1	polarity	POS
wsj_0037	6	17	event	e108	1	tense	PRESPART
