wsj_0037	0	0	*
wsj_0037	0	1	Judging
wsj_0037	0	2	from
wsj_0037	0	3	the
wsj_0037	0	4	Americana
wsj_0037	0	5	in
wsj_0037	0	6	Haruki
wsj_0037	0	7	Murakami
wsj_0037	0	8	's
wsj_0037	0	9	``
wsj_0037	0	10	A
wsj_0037	0	11	Wild
wsj_0037	0	12	Sheep
wsj_0037	0	13	Chase
wsj_0037	0	14	''
wsj_0037	0	15	-LRB-
wsj_0037	0	16	Kodansha
wsj_0037	0	17	,
wsj_0037	0	18	320
wsj_0037	0	19	pages
wsj_0037	0	20	,
wsj_0037	0	21	$
wsj_0037	0	22	18.95
wsj_0037	0	23	*U*
wsj_0037	0	24	-RRB-
wsj_0037	0	25	,
wsj_0037	0	26	baby
wsj_0037	0	27	boomers
wsj_0037	0	28	on
wsj_0037	0	29	both
wsj_0037	0	30	sides
wsj_0037	0	31	of
wsj_0037	0	32	the
wsj_0037	0	33	Pacific
wsj_0037	0	34	have
wsj_0037	0	35	a
wsj_0037	0	36	lot
wsj_0037	0	37	in
wsj_0037	0	38	common
wsj_0037	0	39	.
wsj_0037	1	0	Although
wsj_0037	1	1	*-2
wsj_0037	1	2	set
wsj_0037	1	3	*-1
wsj_0037	1	4	in
wsj_0037	1	5	Japan
wsj_0037	1	6	,
wsj_0037	1	7	the
wsj_0037	1	8	novel
wsj_0037	1	9	's
wsj_0037	1	10	texture
wsj_0037	1	11	is
wsj_0037	1	12	almost
wsj_0037	1	13	entirely
wsj_0037	1	14	Western
wsj_0037	1	15	,
wsj_0037	1	16	especially
wsj_0037	1	17	American
wsj_0037	1	18	.
wsj_0037	2	0	Characters
wsj_0037	2	1	drink
wsj_0037	2	2	Salty
wsj_0037	2	3	Dogs
wsj_0037	2	4	,
wsj_0037	2	5	whistle
wsj_0037	2	6	``
wsj_0037	2	7	Johnny
wsj_0037	2	8	B.
wsj_0037	2	9	Goode
wsj_0037	2	10	''
wsj_0037	2	11	and
wsj_0037	2	12	watch
wsj_0037	2	13	Bugs
wsj_0037	2	14	Bunny
wsj_0037	2	15	reruns
wsj_0037	2	16	.
wsj_0037	3	0	They
wsj_0037	3	1	read
wsj_0037	3	2	Mickey
wsj_0037	3	3	Spillane
wsj_0037	3	4	and
wsj_0037	3	5	talk
wsj_0037	3	6	about
wsj_0037	3	7	Groucho
wsj_0037	3	8	and
wsj_0037	3	9	Harpo
wsj_0037	3	10	.
wsj_0037	4	0	They
wsj_0037	4	1	worry
wsj_0037	4	2	about
wsj_0037	4	3	their
wsj_0037	4	4	careers
wsj_0037	4	5	,
wsj_0037	4	6	drink
wsj_0037	4	7	too
wsj_0037	4	8	much
