ABC19980108.1830.0711	0	15	timex3	t1	1	type	DURATION
ABC19980108.1830.0711	0	15	timex3	t1	1	value	P1W
ABC19980108.1830.0711	2	1	timex3	t2	1	value	P1D
ABC19980108.1830.0711	2	1	timex3	t2	1	type	DURATION
ABC19980108.1830.0711	4	6	timex3	t3	1	type	DURATION
ABC19980108.1830.0711	4	6	timex3	t3	1	value	P5Y
ABC19980108.1830.0711	5	5	timex3	t4	1	type	DURATION
ABC19980108.1830.0711	5	5	timex3	t4	1	value	P4Y
ABC19980108.1830.0711	13	0	timex3	t5	1	value	PRESENT_REF
ABC19980108.1830.0711	13	0	timex3	t5	1	type	DATE
ABC19980108.1830.0711	18	12	timex3	t6	1	value	1997-10
ABC19980108.1830.0711	18	12	timex3	t6	1	type	DATE
ABC19980108.1830.0711	18	19	timex3	t7	1	value	PRESENT_REF
ABC19980108.1830.0711	18	19	timex3	t7	1	type	DATE
ABC19980108.1830.0711	22	2	timex3	t8	1	value	P3M
ABC19980108.1830.0711	22	2	timex3	t8	1	type	DURATION
ABC19980108.1830.0711	28	8	timex3	t9	1	type	DURATION
ABC19980108.1830.0711	28	8	timex3	t9	1	value	P10Y
ABC19980108.1830.0711	29	19	timex3	t10	1	value	P2Y
ABC19980108.1830.0711	29	19	timex3	t10	1	type	DURATION
ABC19980114.1830.0611	0	2	timex3	t1	1	value	1998-01-14
ABC19980114.1830.0611	0	2	timex3	t1	1	type	DATE
ABC19980114.1830.0611	5	2	timex3	t2	1	type	DURATION
ABC19980114.1830.0611	5	2	timex3	t2	1	value	PT1M30S
ABC19980304.1830.1636	0	1	timex3	t1	1	value	1998-03-04
ABC19980304.1830.1636	0	1	timex3	t1	1	type	DATE
ABC19980304.1830.1636	1	19	timex3	t2	1	value	1998-12
ABC19980304.1830.1636	1	19	timex3	t2	1	type	DATE
ABC19980304.1830.1636	5	4	timex3	t3	1	type	DURATION
ABC19980304.1830.1636	5	4	timex3	t3	1	value	P20Y
ABC19980304.1830.1636	6	11	timex3	t4	1	value	PRESENT_REF
ABC19980304.1830.1636	6	11	timex3	t4	1	type	DATE
ABC19980304.1830.1636	12	11	timex3	t5	1	value	PRESENT_REF
ABC19980304.1830.1636	12	11	timex3	t5	1	type	DATE
AP900815-0044	0	15	timex3	t1	1	value	1990-08-15
AP900815-0044	0	15	timex3	t1	1	type	DATE
AP900815-0044	1	1	timex3	t2	1	value	1990-08-15
AP900815-0044	1	1	timex3	t2	1	type	DATE
AP900815-0044	2	3	timex3	t3	1	value	1990-08-14
AP900815-0044	2	3	timex3	t3	1	type	DATE
AP900815-0044	3	9	timex3	t4	1	value	1990-08-15
AP900815-0044	3	9	timex3	t4	1	type	DATE
AP900815-0044	5	2	timex3	t5	1	value	1990-08-15
AP900815-0044	5	2	timex3	t5	1	type	DATE
AP900815-0044	7	15	timex3	t6	1	value	PRESENT_REF
AP900815-0044	7	15	timex3	t6	1	type	DATE
AP900815-0044	8	29	timex3	t7	1	value	1990-08-10
AP900815-0044	8	29	timex3	t7	1	type	DATE
AP900815-0044	9	46	timex3	t8	1	type	DATE
AP900815-0044	9	46	timex3	t8	1	value	1988-08
AP900815-0044	9	51	timex3	t9	1	type	DURATION
